uid,compound,count
12091657,1611294,1
12091657,1111540,1
12091657,30548784_363616_29520892_3606165,1
12091657,10692001_31653067_30534252,1
12091657,23566976_1161052,1
12091657,911439,1
12091657,1739779_12651044_9443348,1
12091657,16180924_11850948_30153740_1592_23563932,1
12091657,1082830,1
12091657,29835392_22987525_30149285_16165511_9146121_5239_19583387_29447005_11732958_30551967,1
12091657,108406,1
12091657,824970,3
12091657,1416935,1
12091657,29447257_9131379_9142171_30529639_3606280_41513_23602043,1
12091657,1486079,1
12091657,605972,1
12091657,30149284_12652582_8088943_450833_10979670,3
12091657,951330,1
12091657,342960_4512303,2
12091657,1469852,1
12091657,1930324,3
12091657,4397921_12664804_17682485_9149398_16188487_21912440_58740_29453035,1
12091657,1930326,4
12091657,10430762_1469583,4
12091657,12590330_30503572_16363933_336334,2
12091657,30530656_30223265_16180688_7931153_11350002_22047325_29453046_127469,1
12091657,19721734_16040521_4134441_17716715_29904172_11154332_12644468_256188_29457757,1
12091657,27360_30529646_11173878_21914031,1
12091657,365380_10433692_30393903,1
12091657,1207725,1
12091657,19734196_1878_14432151_16188478_29446985_18276762_21916331_11714057,1
12091657,1107419,1
12091657,680046_22208774,2
12091657,114451,1
12091657,1112551,1
12091657,11333320_1469774,1
12091657,102666,3
12091657,476592,2
12091657,46113,1
12091657,205425,3
12091657,257198,1
12091657,265284,1
12091657,1850271,2
46899414,82576_16215238,1
46899414,29447816_118205,1
46899414,29447858_94010_10421267,2
46899414,7953656_29936,5
46899414,250260_29449389_10351981,4
46899414,2504_10987186_29449830,2
46899414,83922_11173602,2
46899414,5605962_944420,2
46899414,29449089_15677986_82556,2
46899414,11278273_330971,2
46899414,8088968_12614346_711722,1
46899414,29447877_91973,1
46899414,29447875_92868_9602269,1
46899414,312176_29447124_9733445_30532719,1
46899414,19598059_50575,1
46899414,80981_11700742,3
46899414,4342179_107596,1
46899414,12658178_1234933,2
46899414,328688,1
46899414,1383364,1
46899414,82785,1
46899414,521196,2
46899414,178277,1
46899414,255157,1
46899414,87916,1
46899414,168926,1
46899414,96117,1
46899414,1555641,1
46899414,373827,1
46899414,961992,2
46899414,133771,2
46899414,46662,2
46899414,962043,1
46899414,83365,3
46899414,621703,3
46899414,251296,2
46899414,330463,1
46899414,647255,2
46899414,109680,1
46899414,10383,1
46899414,635291,1
46899414,86862,1
46899414,81629,1
46899414,1500274,1
46899414,199912,3
46899414,781086,2
46899414,80813,2
46899414,9067,5
46899414,962103,2
46899414,2880922,1
46899414,1215716,2
46899414,863712,2
46899414,786478,1
46899414,286874,3
46899414,91535,2
46899414,522312,1
46899414,1551694,2
46899414,374001,1
46899414,251465,1
46899414,85228,2
46899414,994850,5
46899414,961988,3
46899414,621638,3
46899414,374179,5
46899414,753539,1
46899414,202048,1
46899414,101354,1
46899414,357864,4
46899414,530246,2
46899414,1573036,2
46899414,46510,1
46899414,868954,1
46899414,519850,1
46899414,621692,1
46899414,361497,1
46899414,523249,3
46899414,1247113,1
46899414,519121,1
46899414,541705,1
46899414,178374,1
46899414,251467,1
46899414,783755,3
46899414,87913,1
46899414,2499,1
46899414,985918,2
46899414,522422,2
46899414,648561,1
46899414,1339780,1
46899414,1534551,1
46899414,345593,1
46899414,621637,3
46899414,329387,2
46899414,728509,1
46899414,621636,3
46899414,84837,1
46899414,47871,2
46899414,78892,4
46899414,310119,2
46899414,323737,2
46899414,522423,1
46899414,84593,1
46899414,251498,1
46899414,79855,1
46899414,619712,1
46899414,43176,1
46899414,863427,2
46899414,1573482,4
46899414,58082,7
46899414,813567,1
46899414,46511,2
46899414,37986,2
46899414,1322812,1
46899414,43351,1
46899414,88274,3
46899414,400617,1
46899414,556329,1
49689102,29243,1
49689102,1086736,2
49689102,58258,6
49689102,403567,1
49689102,206003_18090989,8
49689102,254147,1
49689102,1215649,1
49689102,210187,1
49689102,844172,13
49689102,19170108_58607,1
49689102,127881,4
49689102,174217,1
49689102,88613,2
49689102,174218,1
49689102,268785,2
49689102,174219,3
49689102,241946_23771394,1
49689102,89881,1
49689102,901068,2
49689102,91156,1
49689102,404879,1
49689102,649009,1
49689102,399847,1
49689102,514286,1
49689102,8735219_59349_18090991,1
49689102,90071,1
49689102,208498,1
49689102,92909,1
49689102,52669,1
49689102,91175,1
49689102,2347_11285644_16388341,7
49689102,393042,1
49689102,241149,3
49689102,1083024,3
49689102,356480,2
49689102,12112_29450579_11533771_16457470,1
49689102,96300,4
49689102,41241,1
49689102,255559,1
49689102,381044,5
49689102,1083028,4
49689102,254019,1
49689102,646619,2
49689102,397539,1
49689102,129850,3
49689102,5017,1
49689102,208134,4
49689102,200782,1
49689102,597313,1
49689102,209424,1
49689102,1290045,1
49689102,2346_11732268,1
49689102,47837,1
49689102,12177560_20659,1
49689102,88274,1
49689102,202048,1
49689102,403498,1
49689102,1925483,8
49689102,88310,1
49689102,359720,1
49689102,253280,1
49689102,754170,1
49689102,418968,1
49689102,82433_29448306_16573079,2
49689102,1085876,1
49689102,90881,6
49689102,24044_1733828_12168549_29446935,2
49689102,283353,1
49689102,331617,1
49689102,174223_29450533_14742871_29835143,9
49689102,2443_12177558,1
49689102,92390,8
49689102,985752,1
49689102,614830,1
49689102,727575,4
49689102,1489868,1
49689102,233716,1
49689102,358740,1
49689102,208133_7716118,1
49689102,67870,1
49689102,51153_12614337_9805372,1
49689102,241118,1
49689102,402823,1
49689102,94763,1
49689102,169373,1
49689102,91640,1
49689102,637681,1
49689102,92914,1
49689102,255101,9
49689102,241150,2
49689102,134255,1
49689102,90069,1
49689102,241151,1
49689102,24938_29451255,1
49689102,353256,9
49689102,241152,2
49689102,38002,4
49689102,241153,1
49689102,1083669,1
49689102,12665537_11145_29446927,8
49689102,241155,6
49689102,47781,1
49689102,353259,1
49689102,84529_12829794,1
49689102,13120436_241037,2
49689102,241157,3
49689102,646620,1
49689102,29450569_24939,2
49689102,337906,1
49689102,252594,1
49689102,91454,8
49689102,345897,1
49689102,129595,1
49689102,206000,1
49689102,88685,2
49689102,403271,1
49689102,5792_7715459_5580295,1
49689102,10625,1
49689102,10627,2
49689102,331564,8
49689102,10628,2
49689102,323618_19726695,1
49689102,18134838_1106327,4
49689102,241942,1
49689102,8734272_17839875_4294739_6237_7208381,1
49689102,241028,1
49689102,90220,1
49689102,454807,3
49689102,399766,1
49689102,1089702,1
49689102,577506,1
49689102,1263227,2
49689102,90223,1
49689102,49121_4469308,1
49689102,128192,1
48656599,118048,1
48656599,91097,1
48656599,101836,1
48656599,1618692_26550,1
48656599,261171,1
48656599,216529,1
48656599,368562_29459514,1
48656599,68237,1
48656599,310076,1
48656599,30503125_132318_15042879,2
48656599,98077,1
48656599,672381,2
48656599,310094,1
48656599,21997,1
48656599,607376,2
48656599,1890754,1
48656599,1024134,1
48656599,502687,1
48656599,428672_29454472_7966798,2
48656599,1512579,1
48656599,1021030,1
48656599,52650_29456688_10887257_16976615_3053113_12658250_19719245,1
48656599,276260,1
48656599,427792_29474505_10443374,4
48656599,28768,1
48656599,59451,1
48656599,51247,1
48656599,333026,1
48656599,162483,1
48656599,1386336_260311_16156989_9513176,5
48656599,10377_14649414,1
48656599,12829840_289749,1
48656599,93414,1
48656599,29968324_4501458_29456467_311129_12614750,1
48656599,340769,1
48656599,1111527,1
48656599,70621,3
48656599,174205,2
48656599,2449003,1
48656599,166150,3
48656599,50051_12660148,1
48656599,275821,1
48656599,115779_7893420_29449390,2
48656599,49214,1
48656599,820296_9470288_82550,1
48656599,163874,1
48656599,356660,1
48656599,112289_4342178_11274242_15677845_29450886_10363014,1
48656599,7095961_29560404_857853,1
48656599,70439,1
48656599,1185409,1
48656599,95841,1
48656599,330052_12668718,1
48656599,251326,1
48656599,167733,1
48656599,393971,1
48656599,1163004,3
48656599,20353,5
48656599,4534002_321971,1
48656599,71555,1
48656599,1230813,1
48656599,432056,3
48656599,215617,1
48656599,1379968,1
48656599,672688,1
48656599,321870,1
48656599,528610,1
48656599,21897370_17806953_5163_21951224_4432529_19594197_10400855_29447736_16156857_7219610,1
48656599,378066_30529957_16328007,1
48656599,9732516_10977863_174828_7865145_29446938,2
48656599,25716,1
48656599,29450881_21682_5622994_31652214_7893911,2
48656599,98019,2
48656599,95879,2
48656599,108703,1
48656599,263348,2
48656599,441783,1
48656599,503134,1
30211448,22987553_81858_4328163_11732868,1
30211448,50327_9305249_4477998_18108855,3
30211448,29446978_4294741_7208380_9119963_6236,4
30211448,59040_7236472_11279133,5
30211448,29449455_29504229_12664779_11387207_9142443_15231,1
30211448,7225568_12866570_202301,4
30211448,58922_29457284,1
30211448,17878149_11270_9601996_12614729_11279083_29456396,5
30211448,19598395_7630,5
30211448,1744186_21913955_7631,7
30211448,15677850_49436_29447724,6
30211448,16180835_30170923_45245_30530511,2
30211448,340961_18626277,2
30211448,16895650_53554,7
30211448,12665537_11145_29446927,2
30211448,29958716_692061_17678231,3
30211448,456574,9
30211448,355187,1
30211448,382815,5
30211448,112374,1
30211448,345509,7
30211448,933367,12
30211448,1791882,4
30211448,550118,3
30211448,459028,3
30211448,1615874,4
30211448,9276,2
30211448,244041,4
30211448,131538,1
30211448,112637,1
30211448,181071,6
30211448,206072,8
30211448,944,3
30211448,181009,3
30211448,51964,5
30211448,340508,2
30211448,215035,1
30211448,54614,4
30211448,737081,2
30211448,340509,4
30211448,651844,5
30211448,95832,4
30211448,258105,1
30211448,365956,2
30211448,57197,2
30211448,743051,6
30211448,640737,9
30211448,86232,1
30211448,50827,5
30211448,123575,4
30211448,50393,3
30211448,144535,5
30211448,181077,8
30211448,33895,3
30211448,933363,6
30211448,19583,1
30211448,126568,2
30211448,404993,1
30211448,1162509,1
30211448,355228,4
30211448,456572,3
30211448,279978,1
30211448,86235,3
30211448,1089214,3
30211448,1621702,2
30211448,244045,3
30211448,459031,3
30211448,404994,1
30211448,723535,1
30211448,1790524,2
30211448,339566,1
30211448,403063,2
30211448,119313,2
30211448,14281,3
30211448,77670,1
30211448,114959,6
30211448,175099,1
30211448,112901,1
30211448,42879,4
30211448,870905,1
30211448,340877,3
30211448,181007,3
30211448,623776,1
30211448,255059,1
30211448,935685,5
30211448,775718,2
30211448,524321,2
30211448,404409,1
30211448,459030,5
30211448,169227,9
30211448,933362,2
30211448,1474695,1
30211448,181066,9
30211448,354823,4
30211448,354964,5
30211448,518968,3
30211448,220212,1
30211448,281376,1
30211448,15501,3
30211448,246712,4
30211448,355448,4
30211448,935468,1
30211448,9285,4
30211448,521458,2
30211448,266676,3
30211448,559918,1
30211448,410,1
30211448,259866,1
30211448,959525,2
30211448,2010929,1
30211448,459032,5
30211448,1412150,3
30211448,51912,4
30211448,354825,1
30211448,870906,2
30211448,1475996,1
49923126,123089_21882292_29449318,1
49923126,29449584_21882311_1901_29946703,2
49923126,9391057_4466202_53433,2
49923126,214763,4
49923126,434187,4
49923126,99135,1
49923126,71681,1
49923126,99472,1
49923126,71558,1
49923126,1379963,2
49923126,719564,1
49923126,177321,1
49923126,651019,3
49923126,1112925,2
49500190,53114,1
49500190,65582,1
49500190,29833873_6929880_29447098_4496395_21909532_51005,1
49500190,129678_11862814,1
49500190,8663_17683023_12185781_12665494_30516343,1
49500190,30168891_395,1
49500190,9142483_21911942_25135,2
49500190,158241,1
49500190,11370560_18090987_4494220_29447069_30153744_16165456_58099_14431677_7208255,1
49500190,21912860_251927,2
49500190,50072_23532143,2
49500190,402477,2
49500190,54585,2
49500190,123096,1
49500190,21911929_402479,3
49500190,16578076_189349_5568983,1
49500190,51141,3
49500190,1167888,1
49500190,21912859_51500,3
49500190,52211_21922470,3
49500190,760,1
49500190,9067,1
49500190,38269,1
49500190,84393,1
49500190,95213,1
49500190,133771,1
49500190,324984,1
49500190,1618241,1
50030638,14746_9145350,1
50030638,12674840_10404698_51597_30530229,1
50030638,55987,2
50030638,2585,1
50030638,29555528_936905,1
50030638,179250,1
50030638,431622,1
50030638,15473_10995492,1
50030638,12674034_90253,1
50030638,29669316_4342180_53808_12177364_17880725,1
28038848,311551,5
28038848,29452561_107150,2
28038848,427682,5
28038848,1650317,3
28038848,426913,5
28038848,1752786,30
28038848,12006,13
28038848,409311,12
28038848,409312,12
28038848,308843,7
28038848,1573315,1
28038848,254700,2
28038848,111439,2
28038848,426479,4
28038848,1266718,2
28038848,463824,2
28038848,10406959_617389_29450903,164
28038848,108921_19696156_30088758_616665,1
28038848,24967,3
28038848,316939,1
28038848,426945_7966838,2
28038848,463897_31668500,26
28038848,1268390,1
28038848,22926,4
28038848,891255,1
28038848,1049399,2
28038848,1233125,5
28038848,628915,2
28038848,151101,13
28038848,151102,12
28038848,426789,5
28038848,151103,13
28038848,941446,2
28038848,151104,13
28038848,21909616_19696144_29450978_4467975_50413_8088462_11849583,6
28038848,151108,14
28038848,151109,14
28038848,30150108_56645,3
28038848,14288_9130997_4397046_3537927,13
28038848,9449681_50420,29
28038848,9600833_16156865_4412820_29668582_11186744_13748283_17875309_50142,3
28038848,2168657,1
28038848,25477,13
28038848,704326,4
28038848,409301,11
28038848,409302,11
28038848,107152,1
28038848,110829,21
28038848,427310,2
28038848,409307,11
28038848,205034_29448364,13
28038848,409308,11
28038848,23223,5
28038848,426481,4
28038848,398790,6
28038848,662740,5
28038848,427774,5
28038848,1315853,3
28038848,19742560_151107,15
28038848,779708,1
28038848,672030,1
28038848,106347,5
28038848,9667160_1371328,11
28038848,108645_19722549,1
28038848,311479,7
28038848,1313771,5
28038848,151111,12
28038848,1283065,1
28038848,105824,24
28038848,15834324,6
28038848,1315263,5
28038848,15834326,2
45600690,5139090_498582,1
45600690,11848315_32926,3
45600690,29452434_32910,2
45600690,5714744_906491,3
45600690,55169_30176466,1
45600690,23566961_131365_5582966,2
45600690,20657553_1086479,2
45600690,9145346_28290,2
45600690,111484_15784173_11720414,1
45600690,49849_12658915_15677973_30149327,1
45600690,16388129_29456547_51317,1
45600690,29448374_109710,1
45600690,175715_30149700,1
45600690,12674828_30149260_21883021_11718995_110621,1
45600690,115531_16180687,1
45600690,6466033_19680803_149636,1
45600690,217098_30538739,1
45600690,677162_4503126,1
45600690,94778_17826141,1
45600690,183074_29498126,1
45600690,33763_11373966,2
45600690,125489_12590274,1
45600690,319165_23532142,1
45600690,57257_9139058,3
45600690,29473651_117126_19872407_7197306_5614043_30182812_2898271,1
45600690,16682_12186997,1
45600690,30472039_12168807_22005389_55591,1
45600690,21882728_10402810_29079_29449799,1
45600690,551712,1
45600690,103416,1
45600690,41227,1
45600690,121471,1
45600690,220072,3
45600690,380978,3
45600690,780917,2
45600690,290105,1
45600690,28064,2
45600690,906488,1
45600690,25357,2
45600690,645515,1
45600690,310193,1
45600690,381989,2
45600690,698386,1
45600690,381994,1
45600690,286352,1
45600690,473751,1
45600690,33771,2
45600690,112531,1
45600690,107859,2
45600690,126653,1
45600690,356316,1
45600690,546747,3
45600690,421343,1
45600690,1204437,1
45600690,1102150,1
45600690,112530,1
45600690,112528,1
45600690,815681,1
45600690,463253,1
45600690,724349,1
45600690,104178,1
45600690,762820,1
45600690,2066024,1
45600690,421525,1
45600690,1204436,1
45600690,1502558,1
45600690,53911,1
45600690,630680,2
45600690,163773,1
45600690,1650991,1
45600690,162320,3
45600690,288596,1
45600690,841623,3
45600690,673348,2
45600690,183072,2
45600690,346307,1
45600690,764391,1
45600690,1645424,2
45600690,780612,1
45600690,47830,1
45600690,126902,1
45600690,1360184,1
45600690,318493,1
45600690,679228,2
45600690,452748,2
45600690,1562953,1
45600690,126079,1
45600690,645691,3
45600690,30721,1
45600690,1260635,1
45600690,126033,1
45600690,640176,2
45600690,1160206,1
45600690,696062,2
45600690,163302,1
45600690,344094,3
45600690,183392,1
45600690,183078,1
45600690,254928,2
45600690,249267,1
45600690,1928024,1
45600690,112516,2
45600690,202659,1
45600690,399659,1
45600690,183073,2
45600690,183393,2
45600690,55951,1
45600690,294727,1
45600690,335077,1
45600690,112601,1
45600690,1366081,3
45600690,379615,1
45600690,1023852,1
45600690,347425,1
45600690,314168,1
45600690,717080,1
45600690,29239,1
45600690,265509,1
45600690,1360179,1
45600690,352145,1
45600690,328168,1
45600690,502387,1
45600690,171581,1
45600690,126480,2
45600690,560552,1
45600690,1687210,1
45600690,4584692,2
45600690,29214,1
45600690,875730,1
45600690,2584012,3
45600690,128595,1
45600690,381123,3
45600690,1206578,1
45600690,175011,1
45600690,1025585,1
45600690,1228978,1
40139049,29856501_127805,3
40139049,1283815,3
40139049,12664482_17824851_29447742_6329562_29695_31658397_21915038_30529039,5
40139049,442099,1
40139049,22987592_6722648_43612,4
40139049,433480,3
40139049,1957151,1
40139049,433481,1
40139049,16276219_436612,2
40139049,1063982,2
40139049,837432,1
40139049,366614,2
40139049,433485,2
40139049,48806_6722519,2
40139049,7219922_30149571_48807,1
40139049,10412450_3607069_124407,2
40139049,286248,1
40139049,16866057_1352508,1
40139049,286249,3
